GeneID,Gene,Importance
5616,PRKY,0.0
352887,GYG2P1,0.0
84539,MCHR2,0.0
5320,PLA2G2A,0.0
12,SERPINA3,0.0
105374869,LOC105374869,0.0
105374966,LOC105374966,0.0
83259,PCDH11Y,0.0
9840,TESPA1,0.0
102723630,LOC102723630,0.0
112268311,LOC112268311,0.0
5104,SERPINA5,0.0
105369302,LOC105369302,0.0
105377224,LOC105377224,0.0
3500,IGHG1,0.0
150538,SATB2-AS1,0.0
392364,LOC392364,0.0
148753,FAM163A,0.0
105369983,LOC105369983,0.0
101927406,LINC01821,0.0
100996645,LNCBRM,0.0
343035,RD3,0.0
117283,IP6K3,0.0
100286906,LINC03010,0.0
84624,FNDC1,0.0
100506791,LINC01511,0.0
86614,HSFY1,0.0
340273,ABCB5,0.0
105372028,LOC105372028,0.0
8788,DLK1,0.0
101929083,CASC6,0.0
388514,CYP4F24P,0.0
102723847,LOC102723847,0.0
101410534,DLGAP1-AS4,0.0
55879,GABRQ,0.0
4036,LRP2,0.0
340784,HMX3,0.0
3577,CXCR1,0.0
3976,LIF,0.0
4308,TRPM1,0.0
105374973,LOC105374973,0.0
728012,MCHR2-AS1,0.0
6563,SLC14A1,0.0
107985401,LOC107985401,0.0
3120,HLA-DQB2,0.0
105372093,LOC105372093,0.0
124602,KIF19,0.0
4051,CYP4F3,0.0
3514,IGKC,0.0
30062,RAX,0.0
105376121,LOC105376121,0.0
161003,STOML3,0.0
3881,KRT31,0.0
266743,NPAS4,0.0
1134,CHRNA1,0.0
102724736,LOC102724736,0.0
846,CASR,0.0
159119,HSFY2,0.0
3872,KRT17,0.0
100101938,ANKRD26P3,0.0
3502,IGHG3,0.0
112268127,LOC112268127,0.0
2289,FKBP5,0.0
2831,NPBWR1,0.0
105375161,LOC105375161,0.0
107987337,ZFY-AS1,0.0
3538,IGLC2,0.0
400932,LINC00898,0.0
106480429,HLA-DQB1-AS1,0.0
22953,P2RX2,0.0
6355,CCL8,0.0
285766,LOC285766,0.0
284581,LOC284581,0.0
23676,SMPX,0.0
105370169,LOC105370169,0.0
101927267,TROAP-AS1,0.0
105374971,LOC105374971,0.0
23601,CLEC5A,0.0
107985250,LOC107985250,0.0
5996,RGS1,0.0
101929473,LOC101929473,0.0
23566,LPAR3,0.0
127,ADH4,0.0
1116,CHI3L1,0.0
105377746,LOC105377746,0.0
3505,IGHGP,0.0
5307,PITX1,0.0
5076,PAX2,0.0
105377188,LOC105377188,0.0
101928913,LINC01515,0.0
5179,PENK,0.0
4760,NEUROD1,0.0
100286986,LOC100286986,0.0
105371441,LOC105371441,0.0
284654,RSPO1,0.0
388125,C2CD4B,0.0
645961,SPATA31C2,0.0
115584,SLC5A11,0.0
107985953,LOC107985953,0.0
9340,GLP2R,0.0
647309,GMNC,0.0
100289255,TMEM238L,0.0
2015,ADGRE1,0.0
28825,IGLV1-40,0.0
613212,CTXN3,0.0
100996570,NFIA-AS2,0.0
353514,LILRA5,0.0
3196,TLX2,0.0
107985437,LOC107985437,0.0
107986979,LOC107986979,0.0
140689,CBLN4,0.0
102723846,LOC102723846,0.0
101928658,LOC101928658,0.0
153643,FAM81B,0.0
112267873,LINC02814,0.0
64699,TMPRSS3,0.0
115572,TENT5B,0.0
340204,CLPSL1,0.0
101928505,LOC101928505,0.0
3381,IBSP,0.0
101927413,LOC101927413,0.0
100128675,HPN-AS1,0.0
366,AQP9,0.0
105372083,LOC105372083,0.0
5284,PIGR,0.0
7053,TGM3,0.0
101927345,LOC101927345,0.0
2705,GJB1,0.0
3359,HTR3A,0.0
2219,FCN1,0.0
116,ADCYAP1,0.0
3861,KRT14,0.0
101927871,LOC101927871,0.0
160492,LMNTD1,0.0
101929237,LOC101929237,0.0
100128253,LOC100128253,0.0
101927152,SAMMSON,0.0
107987303,LOC107987303,0.0
7367,UGT2B17,0.0
101930105,FAM239A,0.0
107987138,LOC107987138,0.0
2358,FPR2,0.0
100505702,LINC01094,0.0
105369588,LINC02717,0.0
101928251,LOC101928251,0.0
100996549,LOC100996549,0.0
101929608,LINC01726,0.0
93107,KCNG4,0.0
84830,ADTRP,0.0
101927494,LINC02070,0.0
644070,GSG1L2,0.0
105374524,LOC105374524,0.0
7781,SLC30A3,0.0
7849,PAX8,0.0
255480,TBX5-AS1,0.0
283748,PLA2G4D,0.0
158062,LCN6,0.0
2515,ADAM2,0.0
1005,CDH7,0.0
84779,NAA11,0.0
100128124,HGC6.3,0.0
1208,CLPS,0.0
105369937,LOC105369937,0.0
105372959,LOC105372959,0.0
1280,COL2A1,0.0
6556,SLC11A1,0.0
100507534,LINC02192,0.0
646627,LYPD8,0.0
105374848,LOC105374848,0.0
6036,RNASE2,0.0
107986490,LOC107986490,0.0
374890,LINC01785,0.0
105374527,LOC105374527,0.0
101927191,LOC101927191,0.0
22987,SV2C,0.0
55314,TMEM144,0.0
28442,IGHV3-23,0.0
199920,FYB2,0.0
286186,LINC01299,0.0
105370921,LOC105370921,0.0
10590,SCGN,0.0
140893,RBBP8NL,0.0
283120,H19,0.0
389799,CFAP77,0.0
200315,APOBEC3A,0.0
340990,OTOG,0.0
101928674,SOCS3-DT,0.0
150483,TEKT4,0.0
28477,IGHJ4,0.0
103344926,PYDC2-AS1,0.0
105370610,LINC02296,0.0
112267960,KCNQ5-DT,0.0
9388,LIPG,0.0
3426,CFI,0.0
3884,KRT33B,0.0
64499,TPSB2,0.0
3113,HLA-DPA1,0.0
105377375,LOC105377375,0.0
283461,C12orf40,0.0
6241,RRM2,0.0
101928636,LOC101928636,0.0
3503,IGHG4,0.0
6382,SDC1,0.0
3290,HSD11B1,0.0
677779,LINC00488,0.0
105369980,LINC01404,0.0
9787,DLGAP5,0.0
101929467,LURAP1L-AS1,0.0
102724900,LOC102724900,0.0
105372895,LOC105372895,0.0
8001,GLRA3,0.0
597,BCL2A1,0.0
105369562,LOC105369562,0.0
6363,CCL19,0.0
105370183,LINC00390,0.0
107985162,LOC107985162,0.0
8581,LY6D,0.0
1089,CEACAM4,0.0
283420,CLEC9A,0.0
1360,CPB1,0.0
105377490,LOC105377490,0.0
5288,PIK3C2G,0.0
7103,TSPAN8,0.0
101928832,LOC101928832,0.0
105377068,LINC02009,0.0
105369668,LOC105369668,0.0
643711,PAFAH1B2P2,0.0
80832,APOL4,0.0
105373390,LOC105373390,0.0
3507,IGHM,0.0
56033,BARX1,0.0
102724515,LINC01291,0.0
105378106,LOC105378106,0.0
10083,USH1C,0.0
4060,LUM,0.0
55655,NLRP2,0.0
4908,NTF3,0.0
84665,MYPN,0.0
100874056,NLGN4Y-AS1,0.0
112268283,LOC112268283,0.0
107986912,LOC107986912,0.0
105374392,LOC105374392,0.0
110091776,LOC110091776,0.0
8840,CCN4,0.0
729162,FAM239B,0.0
146802,SLC47A2,0.0
8823,FGF16,0.0
102724863,LOC102724863,0.0
105373085,NHIP,0.0
3948,LDHC,0.0
3788,KCNS2,0.0
163223,ZNF676,0.0
389941,C1QL3,0.0
10647,SCGB1D2,0.0
105371008,LINC02251,0.0
90665,TBL1Y,0.0
57626,KLHL1,0.0
1258,CNGB1,0.0
101928840,PWRN3,0.0
2153,F5,0.0
57471,ERMN,0.0
79054,TRPM8,0.0
10886,NPFFR2,0.0
100996490,LINC01206,0.0
2830,GPR6,0.0
5473,PPBP,0.0
1293,COL6A3,0.0
105378049,TAB2-AS1,0.0
169166,SNX31,0.0
26280,IL1RAPL2,0.0
101927861,LINC01293,0.0
102546175,LINC01338,0.0
105369543,LOC105369543,0.0
58524,DMRT3,0.0
378825,PICSAR,0.0
80005,DOCK5,0.0
3579,CXCR2,0.0
101930421,LOC101930421,0.0
100128554,LINC02347,0.0
28950,IGKJ1,0.0
107985928,LINC01965,0.0
115701,ALPK2,0.0
10457,GPNMB,0.0
283404,LINC00592,0.0
101929625,LINC01727,0.0
107984780,LINC02248,0.0
100653233,MIR3147HG,0.0
10874,NMU,0.0
105374489,LOC105374489,0.0
3043,HBB,0.0
154092,LINC01010,0.0
55359,STYK1,0.0
283767,GOLGA6L1,0.0
4288,MKI67,0.0
7287,TULP1,0.0
642394,ADARB2-AS1,0.0
8022,LHX3,0.0
3494,IGHA2,0.0
30848,CTAG2,0.0
22802,CLCA4,0.0
102723828,LINC02506,0.0
107985705,LOC107985705,0.0
10578,GNLY,0.0
105378256,LOC105378256,0.0
11227,GALNT5,0.0
56955,MEPE,0.0
105376314,LOC105376314,0.0
6010,RHO,0.0
720,C4A,0.0
102723623,GOLGA6L26,0.0
112267956,LOC112267956,0.0
105376354,LINC02668,0.0
729264,TP53TG3D,0.0
124599,CD300LB,0.0
101929415,PENK-AS1,0.0
30835,CD209,0.0
9955,HS3ST3A1,0.0
107985027,LOC107985027,0.0
107984405,LOC107984405,0.0
5650,KLK7,0.0
160365,CLECL1P,0.0
6781,STC1,0.0
151835,CPNE9,0.0
100192379,PP12613,0.0
101927735,TMEM132D-AS2,0.0
27287,VENTX,0.0
7153,TOP2A,0.0
104326188,LINC01202,0.0
9182,RASSF9,0.0
100505835,LINC01532,0.0
3048,HBG2,0.0
5029,P2RY2,0.0
100423062,IGLL5,0.0
100049587,SIGLEC14,0.0
6943,TCF21,0.0
8714,ABCC3,0.0
28832,IGLJ2,0.0
3852,KRT5,0.0
201477,DLGAP1-AS3,0.0
107987178,LOC107987178,0.0
23415,KCNH4,0.0
9021,SOCS3,0.0
3350,HTR1A,0.0
3691,ITGB4,0.0
7224,TRPC5,0.0
105371366,LOC105371366,0.0
102724852,LOC102724852,0.0
439936,LINC02899,0.0
3537,IGLC1,0.0
8876,VNN1,0.0
27012,KCNV1,0.0
105372442,LOC105372442,0.0
84676,TRIM63,0.0
399827,LINC01164,0.0
56169,GSDMC,0.0
79861,TUBAL3,0.0
2554,GABRA1,0.0
100505865,LINC00920,0.0
6504,SLAMF1,0.0
403323,LERFS,0.0
117581,TWIST2,0.0
100033432,SNORD116-21,0.0
780529,LOC780529,0.0
105373057,LOC105373057,0.0
128239,IQGAP3,0.0
102723854,LINC01819,0.0
10368,CACNG3,0.0
5649,RELN,0.0
79698,ZMAT4,0.0
101929547,LOC101929547,0.0
496,ATP4B,0.0
107984526,LOC107984526,0.0
100505566,LINC00578,0.0
100874044,HHATL-AS1,0.0
101954266,RNVU1-14,0.0
101954277,RNVU1-19,0.0
2558,GABRA5,0.0
101927375,LOC101927375,0.0
144535,CFAP54,0.0
101927318,AQP5-AS1,0.0
105375800,LOC105375800,0.0
5328,PLAU,0.0
105376617,LOC105376617,0.0
2994,GYPB,0.0
1761,DMRT1,0.0
171177,RHOV,0.0
6804,STX1A,0.0
9314,KLF4,0.0
644242,LINC00622,0.0
107,ADCY1,0.0
25818,KLK5,0.0
100507420,LINC01605,0.0
28394,IGHV4-39,0.0
442319,ZNF727,0.0
100507651,LINC01606,0.0
2833,CXCR3,0.0
101930420,LOC101930420,0.0
10736,SIX2,0.0
107986029,LOC107986029,0.0
9615,GDA,0.0
1288,COL4A6,0.0
102723475,LOC102723475,0.0
221756,SERPINB9P1,0.0
100506498,LINC02274,0.0
28640,TRAV41,0.0
105370170,LOC105370170,0.0
105378515,LOC105378515,0.0
1800,DPEP1,0.0
105378548,LOC105378548,0.0
344758,GPR149,0.0
102724604,LOC102724604,0.0
388585,HES5,0.0
105369140,LOC105369140,0.0
105377466,LINC02266,0.0
112268176,LOC112268176,0.0
50514,DELEC1,0.0
105372318,LOC105372318,0.0
136227,COL26A1,0.0
7425,VGF,0.0
64388,GREM2,0.0
105372042,LOC105372042,0.0
105374410,LINC02513,0.0
105379274,LOC105379274,0.0
105375144,LOC105375144,0.0
417,ART1,0.0
401442,LOC401442,0.0
825,CAPN3,0.0
107984676,LOC107984676,0.0
51314,NME8,0.0
10599,SLCO1B1,0.0
100129291,LOC100129291,0.0
340359,KLHL38,0.0
27240,SIT1,0.0
9271,PIWIL1,0.0
112267937,LOC112267937,0.0
57030,SLC17A7,0.0
2633,GBP1,0.0
91948,LINC00923,0.0
163479,FNDC7,0.0
5493,PPL,0.0
114824,PNMA5,0.0
60495,HPSE2,0.0
53828,FXYD4,0.0
392843,IQCA1L,0.0
161342,LINC00519,0.0
283514,SIAH3,0.0
122042,RXFP2,0.0
105372521,LOC105372521,0.0
100506835,LINC00840,0.0
105373480,LOC105373480,0.0
102723692,LOC102723692,0.0
352990,HCP5B,0.0
102724637,LOC102724637,0.0
105373350,LINC01865,0.0
168090,C6orf118,0.0
135927,LLCFC1,0.0
101929579,CCDC54-AS1,0.0
83894,TTC29,0.0
107986667,LOC107986667,0.0
101929344,LINC01198,0.0
107986470,LOC107986470,0.0
105369491,LOC105369491,0.0
400553,LOC400553,0.0
441052,LOC441052,0.0
442117,GALNTL6,0.0
312,ANXA13,0.0
105369559,LOC105369559,0.0
1311,COMP,0.0
101929594,LOC101929594,0.0
105378481,DUSP5-DT,0.0
100422854,MIR3187,0.0
23460,ABCA6,0.0
100033819,MIR675,0.0
101928845,LINC01842,0.0
3112,HLA-DOB,0.0
2167,FABP4,0.0
2525,FUT3,0.0
3708,ITPR1,0.0
283463,MUC19,0.0
7038,TG,0.0
654429,LRTM2,0.0
4063,LY9,0.0
2837,UTS2R,0.0
28886,IGKV2D-23,0.0
6511,SLC1A6,0.0
89857,KLHL6,0.0
105374557,LOC105374557,0.0
284422,SMIM24,0.0
7140,TNNT3,0.0
3099,HK2,0.0
340665,CYP26C1,0.0
105379021,LOC105379021,0.0
107985988,LOC107985988,0.0
644316,FLJ43315,0.0
101929374,LINC01659,0.0
104266961,LINC01221,0.0
4622,MYH4,0.0
63923,TNN,0.0
102723568,LOC102723568,0.0
6755,SSTR5,0.0
80736,SLC44A4,0.0
26257,NKX2-8,0.0
105377481,LOC105377481,0.0
107985039,LOC107985039,0.0
107986788,LOC107986788,0.0
7087,ICAM5,0.0
285848,PNPLA1,0.0
112268266,LOC112268266,0.0
102723635,LOC102723635,0.0
25812,POM121L1P,0.0
642006,GUSBP10,0.0
100499183,BAALC-AS1,0.0
1179,CLCA1,0.0
4267,CD99,0.0
107986853,LOC107986853,0.0
7200,TRH,0.0
102723526,LINC02218,0.0
4988,OPRM1,0.0
107986399,LOC107986399,0.0
4155,MBP,0.0
28896,IGKV1D-33,0.0
101927286,LINC02254,0.0
100616151,MIR4480,0.0
64167,ERAP2,0.0
7380,UPK3A,0.0
948,CD36,0.0
2625,GATA3,0.0
255187,SH3TC2-DT,0.0
100616138,MIR4787,0.0
102723713,LOC102723713,0.0
339456,TMEM52,0.0
5023,P2RX1,0.0
64843,ISL2,0.0
128611,ZNF831,0.0
105377701,LINC01938,0.0
101928849,LOC101928849,0.0
9495,AKAP5,0.0
105376119,LOC105376119,0.0
89858,SIGLEC12,0.0
1427,CRYGS,0.0
102723985,LOC102723985,0.0
28626,TRBJ2-3,0.0
4885,NPTX2,0.0
345643,MCIDAS,0.0
400661,LINC01879,0.0
112267973,LOC112267973,0.0
9635,CLCA2,0.0
105371967,LOC105371967,0.0
105377441,LINC02511,0.0
85349,KRT87P,0.0
102723442,LINC01754,0.0
105377350,LOC105377350,0.0
4747,NEFL,0.0
90499,FAM95A,0.0
101929130,LOC101929130,0.0
131578,LRRC15,0.0
23627,PRND,0.0
6362,CCL18,0.0
3354,HTR1E,0.0
105378340,LOC105378340,0.0
10345,TRDN,0.0
22895,RPH3A,0.0
107985960,LOC107985960,0.0
255119,CFAP299,0.0
219578,ZNF804B,0.0
107985820,CNTNAP5-DT,0.0
479,ATP12A,0.0
105372643,LOC105372643,0.0
54626,HES2,0.0
54988,ACSM5,0.0
64881,PCDH20,0.0
147429,AQP4-AS1,0.0
388743,CAPN8,0.0
640,BLK,0.0
9228,DLGAP2,0.0
105378031,LOC105378031,0.0
102723914,LOC102723914,0.0
200726,FAM237A,0.0
101927873,LINC01508,0.0
3361,HTR5A,0.0
101927455,TMEM108-AS1,0.0
105379065,LOC105379065,0.0
8927,BSN,0.0
105371308,LOC105371308,0.0
84634,KISS1R,0.0
2043,EPHA4,0.0
91370,LIF-AS2,0.0
414194,CCNYL2,0.0
388394,RPRML,0.0
79865,TREML2,0.0
101929727,LOC101929727,0.0
107984445,LOC107984445,0.0
2740,GLP1R,0.0
105373537,LINC01886,0.0
100144602,EPHA5-AS1,0.0
339398,LINGO4,0.0
8631,SKAP1,0.0
105369456,LOC105369456,0.0
285762,LOC285762,0.0
105375672,LOC105375672,0.0
107986167,LOC107986167,0.0
105369334,LOC105369334,0.0
107984782,LOC107984782,0.0
4986,OPRK1,0.0
2865,FFAR3,0.0
101059949,LOC101059949,0.0
100506385,LINC01426,0.0
283731,LOC283731,0.0
105376607,ARL14EP-DT,0.0
101928080,LOC101928080,0.0
493869,GPX8,0.0
283194,LOC283194,0.0
105372143,LOC105372143,0.0
105371027,PCSK6-AS1,0.0
400804,LINC02817,0.0
8941,CDK5R2,0.0
1026,CDKN1A,0.0
9103,FCGR2C,0.0
2904,GRIN2B,0.0
401242,LINC01623,0.0
27321,TNRC17,0.0
491,ATP2B2,0.0
105377728,LINC01944,0.0
1446,CSN1S1,0.0
9956,HS3ST2,0.0
139170,DCAF12L1,0.0
63982,ANO3,0.0
64850,ETNPPL,0.0
105377320,LOC105377320,0.0
124149,ANKRD26P1,0.0
107985876,LOC107985876,0.0
26628,OR7E47P,0.0
4982,TNFRSF11B,0.0
2020,EN2,0.0
101927555,LOC101927555,0.0
4608,MYBPH,0.0
126755,LRRC38,0.0
113523638,SMIM41,0.0
100128310,LOC100128310,0.0
55714,TENM3,0.0
105369392,LOC105369392,0.0
64096,GFRA4,0.0
107984697,LOC107984697,0.0
3586,IL10,0.0
105376201,LOC105376201,0.0
3868,KRT16,0.0
389015,SLC9A4,0.0
111082992,LINC02156,0.0
112268249,LOC112268249,0.0
101928067,LINC01945,0.0
105376410,LOC105376410,0.0
107986769,LOC107986769,0.0
107987152,LOC107987152,0.0
9118,INA,0.0
105379059,LOC105379059,0.0
4753,NELL2,0.0
105374177,LINC02029,0.0
931,MS4A1,0.0
101928435,LINC01700,0.0
1136,CHRNA3,0.0
284116,KRT42P,0.0
3026,HABP2,0.0
105377923,LOC105377923,0.0
100506376,TTLL10-AS1,0.0
541466,CT45A1,0.0
400745,SH2D5,0.0
441116,LINC01951,0.0
2214,FCGR3A,0.0
3549,IHH,0.0
23314,SATB2,0.0
246705,LINC00314,0.0
9079,LDB2,0.0
101928338,LOC101928338,0.0
6997,TDGF1,0.0
112267916,LOC112267916,0.0
114043,TSPEAR-AS2,0.0
115362,GBP5,0.0
4680,CEACAM6,0.0
4616,GADD45B,0.0
105375870,LOC105375870,0.0
101928304,LINC03002,0.0
105373595,LOC105373595,0.0
102724785,LOC102724785,0.0
114131,UCN3,0.0
105373254,LOC105373254,0.0
3495,IGHD,0.0
53942,CNTN5,0.0
105371996,LOC105371996,0.0
5251,PHEX,0.0
105374812,LOC105374812,0.0
105370452,LOC105370452,0.0
389692,MAFA,0.0
100128531,KIAA1671-AS1,0.0
113218489,MIR10398,0.0
105376352,LOC105376352,0.0
285954,INHBA-AS1,0.0
151009,LINC01106,0.0
728495,FAM74A3,0.0
101929507,LOC101929507,0.0
911,CD1C,0.0
107984423,LOC107984423,0.0
10158,PDZK1IP1,0.0
100113403,LIN28B-AS1,0.0
105371368,CDH13-AS1,0.0
643201,LOC643201,0.0
90139,TSPAN18,0.0
81494,CFHR5,0.0
221476,PI16,0.0
729633,MRS2P2,0.0
440570,LOC440570,0.0
402381,SOHLH1,0.0
2014,EMP3,0.0
30009,TBX21,0.0
1300,COL10A1,0.0
101927786,LOC101927786,0.0
389384,BNIP5,0.0
414236,C10orf55,0.0
100289137,FAM95C,0.0
105372955,LINC02557,0.0
107984343,LOC107984343,0.0
117154,DACH2,0.0
3084,NRG1,0.0
1029,CDKN2A,0.0
105377506,LOC105377506,0.0
387694,SH2D4B,0.0
105378067,LOC105378067,0.0
151887,CCDC80,0.0
107985429,LOC107985429,0.0
53904,MYO3A,0.0
105372639,LOC105372639,0.0
102723546,LOC102723546,0.0
1518,CTSLP8,0.0
105375829,LOC105375829,0.0
105375931,LOC105375931,0.0
101928226,LYPD9P,0.0
10149,ADGRG2,0.0
112268426,LOC112268426,0.0
105375938,LOC105375938,0.0
127623,OR2B11,0.0
3293,HSD17B3,0.0
6446,SGK1,0.0
1178,CLC,0.0
105369509,LOC105369509,0.0
100190949,C5orf52,0.0
5678,PSG9,0.0
392133,OR10AC1,0.0
85329,LGALS12,0.0
1411,CRYBA1,0.0
27328,PCDH11X,0.0
79762,C1orf115,0.0
651,BMP3,0.0
107984651,LOC107984651,0.0
6331,SCN5A,0.0
101927949,LOC101927949,0.0
101929355,CFAP97D2,0.0
6352,CCL5,0.0
1128,CHRM1,0.0
390874,ONECUT3,0.0
100033603,SNORD115-21,0.0
3208,HPCA,0.0
100873987,FGF12-AS2,0.0
6972,TRGJP2,0.0
101928922,LINC00463,0.0
653437,AQP12B,0.0
107985036,LOC107985036,0.0
105370924,LOC105370924,0.0
56241,SUSD2,0.0
7113,TMPRSS2,0.0
105374824,LOC105374824,0.0
100129138,LOC100129138,0.0
9758,FRMPD4,0.0
3167,HMX2,0.0
100616263,MIR4485,0.0
441519,CT45A3,0.0
107985980,LOC107985980,0.0
85480,TSLP,0.0
168620,BHLHA15,0.0
107985165,LOC107985165,0.0
339862,BALR6,0.0
105373818,LINC01827,0.0
105371873,LOC105371873,0.0
105379331,LOC105379331,0.0
57475,PLEKHH1,0.0
113219454,MIR12121,0.0
260434,PYDC1,0.0
28444,IGHV3-21,0.0
100126348,MIR760,0.0
56923,NMUR2,0.0
107984393,LOC107984393,0.0
286234,SPATA31E1,0.0
4342,MOS,0.0
105370599,LOC105370599,0.0
107986291,LOC107986291,0.0
91548,NEK2-DT,0.0
22843,PPM1E,0.0
6981,TRGV7,0.0
654499,FAM30C,0.0
388882,FAM230I,0.0
105372429,ZNF114-AS1,0.0
115019,SLC26A9,0.0
57282,SLC4A10,0.0
3123,HLA-DRB1,0.0
105376088,LOC105376088,0.0
195977,ANTXRL,0.0
57722,IGDCC4,0.0
112267876,LOC112267876,0.0
105378746,LOC105378746,0.0
305,ANXA2P3,0.0
105375523,LOC105375523,0.0
105370482,LOC105370482,0.0
7869,SEMA3B,0.0
105379273,LOC105379273,0.0
30817,ADGRE2,0.0
644945,KRT16P3,0.0
10403,NDC80,0.0
407010,MIR23A,0.0
105372055,LOC105372055,0.0
28921,IGKV2-28,0.0
93986,FOXP2,0.0
6192,RPS4Y1,0.0
55511,SAGE1,0.0
146336,SSTR5-AS1,0.0
283033,LINC00841,0.0
100132169,WASIR2,0.0
3756,KCNH1,0.0
374462,PTPRQ,0.0
1993,ELAVL2,0.0
102724934,LOC102724934,0.0
26353,HSPB8,0.0
654790,PCP4L1,0.0
105374386,LOC105374386,0.0
107986977,LOC107986977,0.0
107984635,LOC107984635,0.0
79026,AHNAK,0.0
338322,NLRP10,0.0
23237,ARC,0.0
107984716,LOC107984716,0.0
105377208,LOC105377208,0.0
107985584,LOC107985584,0.0
101927876,LINC01654,0.0
107986275,LOC107986275,0.0
105378641,LOC105378641,0.0
101928414,SLC28A2-AS1,0.0
55040,EPN3,0.0
105378071,LOC105378071,0.0
113218490,MIR10522,0.0
101927126,GTF2IP7,0.0
9124,PDLIM1,0.0
28899,IGKV1D-22,0.0
107986256,LOC107986256,0.0
3321,IGSF3,0.0
105378305,LOC105378305,0.0
105371671,LOC105371671,0.0
105377951,LOC105377951,0.0
105370498,LINC02319,0.0
1080,CFTR,0.0
100507500,EGFR-AS1,0.0
147746,HIPK4,0.0
100287225,LINC01630,0.0
102724227,LOC102724227,0.0
105370295,LOC105370295,0.0
10568,SLC34A2,0.0
107984525,LOC107984525,0.0
100505785,KIRREL1-IT1,0.0
105369406,LOC105369406,0.0
728084,LINC02458,0.0
29065,ASAP1-IT1,0.0
107985993,LOC107985993,0.0
3559,IL2RA,0.0
6545,SLC7A4,0.0
51046,ST8SIA3,0.0
574538,LOC574538,0.0
3053,SERPIND1,0.0
27255,CNTN6,0.0
441177,LINC00602,0.0
157693,FAM87A,0.0
100996279,LINC00269,0.0
1644,DDC,0.0
10053,AP1M2,0.0
144195,SLC2A14,0.0
388662,SLC6A17,0.0
107986575,LOC107986575,0.0
57526,PCDH19,0.0
797,CALCB,0.0
100129464,LINC01546,0.0
107984510,LOC107984510,0.0
4741,NEFM,0.0
100873975,CNTN4-AS1,0.0
100507050,TPBGL,0.0
100507059,LINC00703,0.0
29119,CTNNA3,0.0
105369568,LOC105369568,0.0
107984246,LOC107984246,0.0
100130155,MIR124-2HG,0.0
170680,PSORS1C2,0.0
25849,PARM1,0.0
105375532,LOC105375532,0.0
100874021,MAGI2-AS2,0.0
107985436,LOC107985436,0.0
388910,LINC00207,0.0
10024,TROAP,0.0
101928136,LINC01484,0.0
387357,THEMIS,0.0
57467,HHATL,0.0
105371497,LOC105371497,0.0
105377217,LOC105377217,0.0
127294,MYOM3,0.0
101927948,LOC101927948,0.0
304,ANXA2P2,0.0
105373377,PNMA6F,0.0
112268421,LOC112268421,0.0
105371761,LOC105371761,0.0
728716,LINC01346,0.0
4161,MC5R,0.0
101929014,LOC101929014,0.0
107986697,LOC107986697,0.0
5122,PCSK1,0.0
2676,GFRA3,0.0
105378554,LOC105378554,0.0
954,ENTPD2,0.0
105751187,LRP1-AS,0.0
84618,NT5C1A,0.0
100874173,LINC00443,0.0
105373957,LOC105373957,0.0
6860,SYT4,0.0
91828,EXOC3L4,0.0
339896,GADL1,0.0
2696,GIPR,0.0
608,TNFRSF17,0.0
107986418,LOC107986418,0.0
148738,HJV,0.0
107987401,LOC107987401,0.0
1474,CST6,0.0
105376672,LINC01345,0.0
8406,SRPX,0.0
729911,ANKRD34C-AS1,0.0
105376462,SELENOOLP,0.0
29881,NPC1L1,0.0
107985268,LOC107985268,0.0
105374056,LOC105374056,0.0
55240,STEAP3,0.0
1261,CNGA3,0.0
101927053,LOC101927053,0.0
745,MYRF,0.0
105375520,LOC105375520,0.0
56479,KCNQ5,0.0
100506895,LUARIS,0.0
105377237,LOC105377237,0.0
915,CD3D,0.0
105370706,LOC105370706,0.0
51207,DUSP13,0.0
3736,KCNA1,0.0
101927822,LOC101927822,0.0
101927123,LINC02016,0.0
105374802,LOC105374802,0.0
79908,BTNL8,0.0
102724958,LOC102724958,0.0
105370355,LOC105370355,0.0
10888,GPR83,0.0
8061,FOSL1,0.0
4208,MEF2C,0.0
100506433,LINC00648,0.0
101927931,LINC01480,0.0
222008,VSTM2A,0.0
107984079,LOC107984079,0.0
619351,LINC00589,0.0
146664,MGAT5B,0.0
28831,IGLJ3,0.0
57818,G6PC2,0.0
55165,CEP55,0.0
729359,PLIN4,0.0
107987363,LOC107987363,0.0
946,SIGLEC6,0.0
105375896,LOC105375896,0.0
64084,CLSTN2,0.0
3310,HSPA6,0.0
4605,MYBL2,0.0
2920,CXCL2,0.0
63951,DMRTA1,0.0
28796,IGLV3-21,0.0
9899,SV2B,0.0
105379010,LOC105379010,0.0
374393,FAM111B,0.0
101927870,SLC26A5-AS1,0.0
28392,IGHV4-59,0.0
107984448,LOC107984448,0.0
1816,DRD5,0.0
3755,KCNG1,0.0
105370740,LOC105370740,0.0
389033,PLAC9P1,0.0
105372317,LOC105372317,0.0
7162,TPBG,0.0
11001,SLC27A2,0.0
136288,C7orf57,0.0
105373303,LOC105373303,0.0
145270,PRIMA1,0.0
105376504,LOC105376504,0.0
84815,MGC12916,0.0
57113,TRPC7,0.0
105374642,LOC105374642,0.0
440894,LINC01123,0.0
107986148,LOC107986148,0.0
8843,HCAR3,0.0
28732,TRAJ23,0.0
6863,TAC1,0.0
105376242,LOC105376242,0.0
6281,S100A10,0.0
26693,OR2V1,0.0
107986422,LOC107986422,0.0
